slno,trans_date_trans_time,cc_num,category,AMT_TRANS,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
61498,12/7/2020 19:56,3.71E+14,health_fitness,254700,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,14-09-03,c30a7543d7ba015e1025e792d0fe998e,31.081502,-83.064516,0
61499,12/7/2020 19:57,3.06E+13,food_dining,263686.5,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1/10/1998,933f9b9f604881589bf59767f856a974,39.609884,-75.727985,0
61500,12/7/2020 19:57,3.03E+13,personal_care,588465,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13-06-00,03c5a0116a2d3d063295bffd6667fafa,35.629183,-92.077953,0
61501,12/7/2020 19:57,3.71E+14,home,585000,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",25-05-85,cc8efb31134d0231b737a2489eeb3ffc,41.053567,-75.130658,1
61502,12/7/2020 19:58,6.01E+15,entertainment,797868,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,2/11/1971,cddb8818ddf77883c516fe8b5520a9f4,32.111005,-87.599733,0
61503,12/7/2020 19:58,4.06E+15,home,409500,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,14-11-48,b26730785ebae18bc7fe74779ed3746e,39.963793,-95.101362,0
61504,12/7/2020 19:58,4.89E+18,shopping_net,270000,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,30-04-79,448601f25c21f2ab74eb193ad2e634c4,38.190064,-122.175716,0
61505,12/7/2020 19:58,2.13E+14,misc_net,552555,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",11/9/1993,f4b1d50926accf7ffc23efb0533b20ad,43.598507,-108.154354,1
61506,12/7/2020 19:59,3.77E+14,home,364846.5,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",26-12-57,763dfe8b5fb31379bb98ee50a533417b,31.124535,-89.077282,0
61507,12/7/2020 19:59,3.45E+14,shopping_net,259794,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30-01-86,83302c0a3ecd43fcf55657c31bfaac81,28.151525,-81.750891,1
61508,12/7/2020 19:59,2.24E+15,travel,942300,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,22-06-63,210e2641fc98d445fc8aabb03c583fbc,39.717707,-84.698858,0
61509,12/7/2020 20:00,4.64E+15,shopping_pos,450000,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23-04-87,0b4ebacf5bf59e0cb8c4e9394fb0ad02,39.396005,-110.156289,0
61510,12/7/2020 20:00,1.80E+14,kids_pets,1350000,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22-09-72,148b352b677b457a98cf3fb586cc2692,32.847182,-116.533673,1
61511,12/7/2020 20:00,6.51E+15,food_dining,755190,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,15-04-85,da38298cda7a78028b4f89d893b82cb7,33.948964,-94.056936,0
61512,12/7/2020 20:01,5.36E+15,personal_care,454500,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",29-06-75,2bc4a31b2d5f94da50cc6251209c0b8b,46.774208,-110.208294,1
61513,12/7/2020 20:01,3.86E+13,food_dining,675000,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,23-11-90,ebf5b4bdeb4765d62faa0c1e93fe0ade,30.008323,-103.594826,0
61514,12/7/2020 20:01,4.68E+12,shopping_pos,247500,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1/7/1972,affc6234caa5911887470272673d0b08,31.022074,-93.046903,0
61515,12/7/2020 20:01,3.56E+15,home,118602,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-74,b85f6dd6b8187b87426f894780e7a2aa,41.893675,-79.089277,0
61516,12/7/2020 20:02,4.84E+15,personal_care,497520,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12/4/1979,c225095bba6854ab29787818bcfa2fea,45.456646,-86.051124,0
61517,12/7/2020 20:02,4.01E+15,shopping_net,1971072,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,24-08-83,905c8d6b20c42879eaeb64b1d9042853,29.972327,-96.24227,1
61518,12/7/2020 20:02,4.56E+15,kids_pets,675000,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,19-02-82,2dbb36c9cba6c36bd987a8dcf31706ae,40.410671,-76.692216,0
61519,12/7/2020 20:02,2.13E+14,kids_pets,900000,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,14-01-69,ab7f432bca59179067ecdef1a1c659de,39.55566,-75.86107,0
61520,12/7/2020 20:02,4.23E+15,travel,284400,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,22-04-95,7e673fdef8279750d50bd808b669a505,43.469316,-69.119593,1
61521,12/7/2020 20:02,3.59E+15,shopping_pos,323388,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",2/1/1997,58660c031710421fe61632db4d834df7,41.79185,-95.49417,0
61522,12/7/2020 20:03,6.76E+11,entertainment,547344,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,4/1/1988,9766d80f234845538e6ad1424825686d,38.805019,-104.970578,0
61523,12/7/2020 20:03,3.55E+15,travel,315000,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,5/3/1999,45ad5e5edf246d99e51b354466815800,33.469436,-90.714193,0
61524,12/7/2020 20:04,3.06E+13,travel,284031,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,13-02-66,81196f17ab6aad3e66fbf5b4ba1db9f7,41.480345,-91.751134,0
61525,12/7/2020 20:04,6.52E+15,entertainment,157914,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",11/6/1958,ba8fdcd9ac3cb289c2a2e2cfae987a2e,31.482797,-90.659109,1
61526,12/7/2020 20:04,6.01E+15,shopping_net,157500,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,26-10-88,7e5ab7d04eecf357a8247f75c452d6c7,38.423887,-93.503405,0
61527,12/7/2020 20:05,4.15E+15,personal_care,1256400,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,26-07-44,d7e8cd7c59cd935f9e07f3792c7e958e,44.791413,-95.085867,1
61528,12/7/2020 20:06,4.68E+15,entertainment,127350,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12/8/1977,93c8624f4369d3680ee84cd93aa6cc46,40.385128,-80.516431,0
61529,12/7/2020 20:06,3.52E+15,food_dining,278460,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30-11-75,47c2867776d5dc7fad4a7e03cc1f2234,40.005831,-86.555971,0
61530,12/7/2020 20:06,2.13E+14,food_dining,805536,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,12/9/2031,638d66f735fea747fd71cf1bd8dd0713,41.096342,-74.988233,1
61531,12/7/2020 20:06,3.51E+15,entertainment,1575000,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1/4/1973,1aedae0ffb65f49f9afd7025299c33b3,35.485435,-87.477605,0
61532,12/7/2020 20:06,3.58E+15,food_dining,364230,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,30-12-04,6c83089727864e99b39b8eca376ddeef,39.566462,-94.986224,1
61533,12/7/2020 20:06,4.74E+15,travel,781920,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,16-10-62,d4c54db5aad793810929584c4fd42b06,41.603008,-73.355213,0
61534,12/7/2020 20:07,1.80E+14,kids_pets,225000,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",5/1/1972,38dde6ca251e0070991c34e05aa79e35,31.237801,-88.816003,1
61535,12/7/2020 20:07,4.47E+18,entertainment,545040,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-80,09e9523c776a5e8e93de3d322c5d0d6a,42.88374,-70.893492,1
61536,12/7/2020 20:07,5.02E+11,entertainment,299772,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",18-03-80,fa6de0108de181805ce427d024445651,37.199816,-92.430715,0
61537,12/7/2020 20:08,4.81E+12,shopping_pos,89019,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,7/2/1984,0953dfa9a463176b00324360b81a8de2,32.447945,-84.372734,1
61538,12/7/2020 20:08,4.15E+12,misc_net,1575000,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,14-06-77,4959244d209560c4a000156f1ed531df,34.655713,-87.36235,0
61539,12/7/2020 20:08,4.68E+15,travel,1026000,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",18-12-61,6e5bd6e5b98965c7cb8483066cf4be1e,39.005769,-92.269434,1
61540,12/7/2020 20:08,3.02E+13,travel,1090926,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,5/4/1962,e1a087fc232d97a397cfcf4ce7a1781c,31.429478,-100.004926,0
61541,12/7/2020 20:09,3.75E+14,shopping_pos,781920,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,3/7/1984,9bb9056302a5b6bed2f88ce258997f0a,38.877764,-76.730674,0
61542,12/7/2020 20:09,4.06E+18,health_fitness,226908,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",13-06-63,13b5a18502b54f8c36f41d8704cce013,41.405706,-111.495599,0
61543,12/7/2020 20:09,4.60E+12,shopping_pos,180000,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,18-12-90,cf15d4954088f220aa9fb8983f86f419,29.670456,-95.611469,1
61544,12/7/2020 20:09,4.61E+12,health_fitness,781920,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,15-09-88,c1cb75a03f4e990e41f178e7ec11260d,35.248167,-82.046609,0
61545,12/7/2020 20:09,4.50E+18,shopping_pos,1078200,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,3/7/1979,bce024d17e010a65b42e9a69f0bfb09f,28.811509,-82.932739,1
61546,12/7/2020 20:10,3.60E+15,personal_care,640080,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-88,ac04bedecfe416f9a9f234014bc84c70,41.408282,-91.085189,0
61547,12/7/2020 20:10,3.56E+15,food_dining,405000,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1/2/1955,adaa17db25b5685d161a617e95bdb722,34.605636,-86.482864,0
61548,12/7/2020 20:11,6.01E+15,home,1350000,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,2/11/1971,bffae60e9e23e6062a4b48a4522f11ce,32.337938,-85.928831,0
61549,12/7/2020 20:11,3.75E+14,personal_care,373500,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,16-09-67,5d85dd563028e45be875b5c360ad64f2,39.520148,-79.569099,0
61550,12/7/2020 20:11,3.75E+14,shopping_pos,1042560,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14-12-76,6023b5eaaa59177b1231dc05cdeb70b7,46.948253,-96.891898,0
61551,12/7/2020 20:11,3.89E+13,travel,188685,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24-06-79,6b3921932009f121cb0ebc36d10803e6,39.091853,-81.923874,1
61552,12/7/2020 20:12,5.04E+11,shopping_pos,675000,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,28-12-75,da09cfca5ddcdc4ba624fae9481df278,29.554156,-99.273985,0
61553,12/7/2020 20:13,4.22E+18,entertainment,309420,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30-05-74,2ebd8d384c962100a27502e2b5672a0f,38.199756,-84.518694,1
61554,12/7/2020 20:14,3.52E+15,misc_net,755190,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,788adf3f45c49e7d2c79339f8dd46d69,40.029172,-84.496359,0
61555,12/7/2020 20:14,6.76E+11,kids_pets,490495.5,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,13-03-94,965a2019407b4f143d212008fb0be1a3,41.013243,-75.165009,0
61556,12/7/2020 20:14,4.56E+18,kids_pets,1350000,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,18-10-72,720b029785d1d2e0df869effe80eb41d,39.566497,-123.590223,0
61557,12/7/2020 20:14,4.03E+15,personal_care,468733.5,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,20-03-49,3388ffe55d4925e5f31a469517abfe63,41.838082,-79.002482,0
61558,12/7/2020 20:15,2.28E+15,shopping_pos,562491,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27-12-97,9bb59a82ff32969bd0bd7dc7b048ce4a,34.094136,-84.945178,0
61559,12/7/2020 20:16,6.01E+15,misc_pos,779688,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",4/10/1991,77833f5bea4a60b553666340150c6f21,38.179731,-122.688434,1
61560,12/7/2020 20:16,2.30E+15,shopping_net,850500,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1/9/1999,9e9b511d2910e36d923c1feb541c5409,40.102761,-74.263823,0
61561,12/7/2020 20:16,6.01E+15,shopping_pos,271957.5,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,11/6/1986,bb0111067a6ffdb3be031c5f86839e18,33.872393,-92.949336,1
61562,12/7/2020 20:16,1.80E+14,home,2254500,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",20-01-92,ac007122f26e768ab7d7c5f7717de187,42.209406,-87.14287,0
61563,12/7/2020 20:17,4.45E+15,travel,900000,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,4/3/1978,ee3169a640f21e6c3f187d6baafd753b,32.337391,-96.101443,0
61564,12/7/2020 20:17,2.13E+14,entertainment,135000,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),3/6/1984,12af046ce38b31bb0fe85ac0cada8553,33.501096,-82.904867,0
61565,12/7/2020 20:18,3.56E+15,entertainment,521280,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),17-07-77,8b57d198cbad22bd6074e108d528bb74,44.618926,-122.983767,1
61566,12/7/2020 20:18,4.26E+18,personal_care,882000,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",27-09-52,e48da7c02e18b93520b52e37830f576c,32.843117,-97.551163,0
61567,12/7/2020 20:19,6.76E+11,misc_pos,607050,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,4/1/1988,ddea1a75415f060152a88118149bf002,37.305254,-105.401646,0
61568,12/7/2020 20:19,4.87E+15,entertainment,654498,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,28-05-82,b1848ddc94dddacc23b32440bb55ea1c,46.278558,-123.479751,0
61569,12/7/2020 20:20,4.90E+18,personal_care,454500,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,57eb98b609eb02d13c55a4bd1a91fa88,27.82791,-82.14728,1
61570,12/7/2020 20:21,4.81E+12,health_fitness,294322.5,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,10/7/2001,176cdbd36d4d543d302f910a2f69bdd1,39.035825,-82.459208,0
61571,12/7/2020 20:21,3.76E+14,shopping_pos,755190,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,6/4/1973,31b99999bfba1c553325eaea97148718,41.869788,-73.962124,1
61572,12/7/2020 20:21,4.71E+18,entertainment,545040,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,4/1/1964,5de1f1c8aed79a53020c53ec459c9280,49.550211,-107.806179,0
61573,12/7/2020 20:23,2.28E+15,kids_pets,1185282,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27-12-97,ce731f3ee61ef55ac0dc978806965258,34.653461,-85.155383,0
61574,12/7/2020 20:24,4.18E+15,food_dining,269550,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",29-03-81,da9b389477bac4ee887f33bb4a4d026f,42.53374,-87.033871,0
61575,12/7/2020 20:24,3.01E+13,home,679500,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",17-08-80,a07187a48dfa0a3781a2beef5f34072f,38.823799,-74.734888,1
61576,12/7/2020 20:24,5.46E+15,personal_care,113211,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,24-10-61,b48be2e9dde2ab6f4f35a40723a5e07d,36.875605,-104.714216,0
61577,12/7/2020 20:24,2.13E+14,personal_care,675000,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1/8/1984,7484e672ef8ffe92e49e8a60c0f18b88,40.773557,-109.609126,0
61578,12/7/2020 20:24,2.13E+14,food_dining,824823,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,14-02-73,f9e84d6ca1073eb7de73b5e54f2f59ce,39.964103,-89.618913,0
61579,12/7/2020 20:25,6.54E+15,entertainment,284400,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22-09-97,acb902464117de2c6d05a2135d17b870,40.887129,-80.277497,1
61580,12/7/2020 20:25,3.59E+15,health_fitness,521280,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",18-03-98,3b6c384c02a6b63736ff73240dc1493b,34.326873,-99.965669,0
61581,12/7/2020 20:25,2.22E+15,food_dining,149256,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",3/1/1972,3f5d50daf2f90ac232a1ca9166a0f2fd,39.027614,-90.45859,0
61582,12/7/2020 20:26,3.02E+13,entertainment,450000,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,18-05-74,fc1c23321b3074126ca7839d8520563b,40.73852,-76.571366,0
61583,12/7/2020 20:26,6.39E+11,home,337500,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",20-06-86,299f0af09e5d4fb3f53041a72371fd19,40.851109,-79.347439,1
61584,12/7/2020 20:27,3.03E+13,health_fitness,353241,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,28-11-72,ae3625636a82f871e63be53cd693fde3,40.01483,-91.529568,0
61585,12/7/2020 20:27,2.24E+15,home,545040,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,16-12-80,2d8343ea7a7c8acf2e1c17492ccde85a,41.917849,-104.158664,1
61586,12/7/2020 20:28,2.29E+15,shopping_net,685386,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,29-08-81,fe88b17c054552e5b010a774d3264a02,40.272438,-73.267505,0
61587,12/7/2020 20:28,4.30E+15,home,901813.5,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25-05-95,048d786f277a6f7e26493d410b881429,42.392709,-86.220102,0
61588,12/7/2020 20:28,2.26E+15,food_dining,327024,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,17-10-95,93fc7b9434c3bb1fb7ea91526b8d6037,28.394664,-98.441387,1
61589,12/7/2020 20:29,4.68E+12,misc_pos,1002870,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",6/3/1978,664c91d999d5846cd06f4db4f992eff9,35.685107,-87.216341,0
61590,12/7/2020 20:29,4.84E+15,food_dining,665892,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",28-10-89,d501a57abe8941eb7caab5cc9dcffb8f,42.816193,-71.571243,0
61591,12/7/2020 20:30,2.71E+15,entertainment,665892,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,30-08-95,50c99f2c2a4c573179e2646b71fa268d,39.298548,-80.3887,0
61592,12/7/2020 20:30,6.01E+15,shopping_net,403330.5,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1/9/1971,99945c0d58fecbf17621767553a5e80d,35.594626,-96.115511,1
61593,12/7/2020 20:31,2.24E+15,health_fitness,127350,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,10/4/1996,a54e922a3f9d971bf4c8b0f48772b30b,38.82068,-85.782521,0
61594,12/7/2020 20:31,1.80E+14,personal_care,545040,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,15-02-64,af036422d4262e576ad30477496d5053,39.251016,-77.434101,0
61595,12/7/2020 20:32,4.97E+18,health_fitness,592560,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,27-09-65,8eb04145e90d9d2c47ba33a7adf88537,34.835002,-95.019456,1
61596,12/7/2020 20:32,2.13E+14,health_fitness,312840,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23-11-97,22bd87955432fdbb1f713b8456e00e99,46.067777,-90.542298,0
